,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
127,3381.0,1953.0,Master,Married,54348.0,1.0,1.0,8/6/21,51.0,70.0,0.0,16.0,0.0,0.0,4.0,2.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,11051.0,1956.0,PhD,Together,77376.0,1.0,1.0,10/5/21,72.0,492.0,19.0,110.0,16.0,12.0,12.0,4.0,6.0,3.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,8026.0,1952.0,Graduation,Married,62998.0,0.0,1.0,30/9/20,10.0,120.0,58.0,73.0,65.0,89.0,58.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,433.0,1958.0,Master,Alone,61331.0,1.0,1.0,10/3/20,42.0,534.0,5.0,47.0,0.0,5.0,41.0,5.0,11.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,9597.0,1969.0,Graduation,Married,73448.0,0.0,0.0,10/2/21,10.0,236.0,106.0,189.0,23.0,41.0,130.0,1.0,7.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,5290.0,1964.0,PhD,Married,41551.0,1.0,1.0,14/8/20,51.0,220.0,0.0,33.0,3.0,0.0,23.0,5.0,5.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,1685.0,1967.0,PhD,Together,62981.0,0.0,0.0,17/3/20,21.0,796.0,14.0,590.0,38.0,44.0,0.0,1.0,4.0,5.0,13.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
136,5342.0,1976.0,Basic,Divorced,9548.0,1.0,0.0,8/8/19,31.0,0.0,1.0,3.0,10.0,6.0,9.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,9579.0,1959.0,PhD,Married,33762.0,2.0,1.0,7/7/20,61.0,53.0,1.0,34.0,2.0,0.0,16.0,3.0,2.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,7660.0,1973.0,PhD,Alone,35860.0,1.0,1.0,19/5/21,37.0,15.0,0.0,8.0,4.0,2.0,20.0,2.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
139,1461.0,1965.0,PhD,Divorced,36921.0,1.0,1.0,28/7/20,74.0,17.0,1.0,12.0,3.0,1.0,4.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,821.0,1992.0,Master,Single,92859.0,0.0,0.0,19/10/19,46.0,962.0,61.0,921.0,52.0,61.0,20.0,1.0,5.0,4.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,11084.0,1976.0,Master,Together,65104.0,0.0,1.0,14/11/20,4.0,738.0,0.0,232.0,13.0,20.0,50.0,2.0,3.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
142,8690.0,1962.0,Graduation,Married,86111.0,0.0,0.0,19/4/20,73.0,399.0,28.0,756.0,36.0,40.0,126.0,1.0,5.0,7.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,2937.0,1974.0,PhD,Single,68352.0,0.0,1.0,28/8/20,47.0,614.0,16.0,132.0,43.0,33.0,33.0,3.0,8.0,5.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,9701.0,1988.0,Graduation,Together,41883.0,1.0,0.0,19/3/20,13.0,32.0,34.0,41.0,73.0,16.0,116.0,3.0,4.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,9949.0,1976.0,Graduation,Married,59809.0,0.0,2.0,18/10/19,36.0,598.0,16.0,141.0,32.0,41.0,49.0,3.0,3.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,10837.0,1975.0,Graduation,Married,23957.0,1.0,0.0,28/10/19,47.0,2.0,1.0,18.0,20.0,11.0,16.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
147,3120.0,1981.0,Graduation,Together,38547.0,1.0,0.0,28/8/20,49.0,6.0,1.0,10.0,0.0,1.0,4.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
148,5885.0,1973.0,2n Cycle,Married,35688.0,2.0,1.0,22/8/19,94.0,73.0,3.0,90.0,12.0,1.0,32.0,7.0,4.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,4050.0,1966.0,Master,Married,49605.0,0.0,0.0,21/6/21,65.0,42.0,16.0,29.0,12.0,20.0,8.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,3830.0,1953.0,Master,Married,59354.0,0.0,2.0,24/4/21,59.0,295.0,21.0,78.0,39.0,13.0,13.0,1.0,4.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,7987.0,1969.0,Graduation,Married,65747.0,0.0,1.0,7/3/21,96.0,346.0,17.0,48.0,23.0,13.0,13.0,4.0,8.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
152,7798.0,1972.0,2n Cycle,Together,46344.0,0.0,1.0,14/12/19,28.0,233.0,20.0,57.0,8.0,20.0,91.0,4.0,7.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,92.0,1988.0,Graduation,Alone,34176.0,1.0,0.0,12/5/21,12.0,5.0,7.0,24.0,19.0,14.0,20.0,4.0,3.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,7055.0,1952.0,PhD,Together,61010.0,0.0,1.0,9/10/19,57.0,888.0,0.0,57.0,0.0,0.0,76.0,2.0,8.0,5.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,10240.0,1949.0,Graduation,Together,69372.0,0.0,0.0,19/2/20,10.0,997.0,26.0,269.0,34.0,13.0,42.0,1.0,10.0,4.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
156,3025.0,1958.0,Graduation,Single,49967.0,0.0,1.0,8/7/20,4.0,212.0,6.0,69.0,4.0,12.0,3.0,3.0,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,9283.0,1978.0,Graduation,Single,60199.0,1.0,2.0,12/9/20,49.0,8.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,9970.0,1977.0,Graduation,Together,55375.0,0.0,1.0,17/10/20,3.0,42.0,11.0,57.0,10.0,28.0,14.0,1.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,2730.0,1955.0,Graduation,Single,80317.0,0.0,0.0,20/8/20,64.0,536.0,11.0,387.0,149.0,91.0,57.0,1.0,3.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,2795.0,1958.0,Master,Single,30523.0,2.0,1.0,1/7/20,0.0,5.0,0.0,3.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,9260.0,1945.0,PhD,Married,70356.0,0.0,0.0,5/11/19,20.0,1349.0,16.0,249.0,43.0,16.0,33.0,2.0,10.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,8182.0,1984.0,Graduation,Married,23228.0,1.0,0.0,5/1/21,91.0,53.0,3.0,49.0,7.0,4.0,5.0,4.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,10095.0,1975.0,PhD,Divorced,74165.0,0.0,0.0,1/5/20,9.0,1001.0,12.0,240.0,16.0,12.0,12.0,1.0,5.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,8475.0,1973.0,PhD,Married,157243.0,0.0,1.0,1/3/21,98.0,20.0,2.0,1582.0,1.0,2.0,1.0,15.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,4370.0,1966.0,Graduation,Together,43482.0,2.0,1.0,13/11/20,83.0,18.0,1.0,32.0,6.0,3.0,28.0,3.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,10573.0,1953.0,Graduation,Divorced,62551.0,0.0,0.0,18/11/20,27.0,125.0,16.0,98.0,134.0,21.0,27.0,1.0,6.0,7.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
167,3712.0,1959.0,Graduation,Divorced,52332.0,0.0,0.0,28/8/20,63.0,212.0,5.0,33.0,7.0,0.0,2.0,1.0,3.0,2.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
168,6637.0,1988.0,Graduation,Single,66951.0,0.0,0.0,2/11/20,46.0,277.0,162.0,305.0,173.0,76.0,124.0,1.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,3152.0,1957.0,Graduation,Together,26091.0,1.0,1.0,25/2/21,84.0,15.0,10.0,19.0,8.0,17.0,20.0,3.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,5610.0,1965.0,Graduation,Together,33456.0,1.0,1.0,21/4/21,58.0,7.0,3.0,10.0,8.0,1.0,7.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,6460.0,1982.0,Graduation,Married,28718.0,1.0,0.0,13/7/20,78.0,12.0,4.0,6.0,11.0,8.0,16.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,1349.0,1970.0,Graduation,Married,50447.0,2.0,0.0,21/4/21,4.0,85.0,7.0,24.0,2.0,3.0,27.0,1.0,3.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,1880.0,1959.0,PhD,Together,53537.0,1.0,1.0,30/1/21,17.0,81.0,0.0,6.0,0.0,0.0,6.0,2.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,641.0,1967.0,Graduation,Single,52074.0,0.0,1.0,4/4/21,77.0,59.0,0.0,12.0,0.0,0.0,48.0,1.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
175,8717.0,1975.0,PhD,Married,80427.0,0.0,1.0,12/9/19,56.0,1149.0,71.0,449.0,69.0,71.0,26.0,1.0,11.0,8.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,10314.0,1948.0,PhD,Married,83837.0,0.0,0.0,16/12/19,79.0,847.0,66.0,119.0,86.0,89.0,111.0,1.0,9.0,10.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
177,10854.0,1970.0,PhD,Married,38853.0,1.0,1.0,23/5/21,90.0,29.0,0.0,14.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,10492.0,1959.0,Graduation,Together,38285.0,2.0,1.0,24/6/21,96.0,2.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,6935.0,1951.0,2n Cycle,Married,78497.0,0.0,0.0,1/12/20,44.0,207.0,26.0,447.0,75.0,0.0,223.0,1.0,5.0,7.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
180,7698.0,1976.0,PhD,Married,51650.0,0.0,1.0,11/5/21,81.0,152.0,3.0,22.0,2.0,5.0,7.0,1.0,4.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,3559.0,1988.0,2n Cycle,Married,16248.0,1.0,0.0,10/5/21,77.0,12.0,11.0,10.0,3.0,12.0,9.0,3.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,10562.0,1946.0,Master,Married,66835.0,0.0,0.0,28/9/20,21.0,620.0,26.0,195.0,34.0,17.0,141.0,1.0,6.0,4.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,10796.0,1984.0,Master,Married,30477.0,1.0,0.0,22/1/21,16.0,47.0,1.0,6.0,0.0,0.0,12.0,1.0,1.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,2563.0,1961.0,Basic,Married,28249.0,0.0,0.0,15/6/21,80.0,1.0,9.0,7.0,2.0,14.0,10.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,3518.0,1983.0,Graduation,Married,25271.0,1.0,0.0,5/12/19,45.0,10.0,1.0,18.0,10.0,4.0,7.0,1.0,1.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,5823.0,1970.0,PhD,Single,32303.0,0.0,1.0,8/3/21,63.0,35.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,3934.0,1966.0,Graduation,Married,61286.0,0.0,1.0,2/8/20,34.0,356.0,0.0,107.0,19.0,9.0,117.0,2.0,7.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,6982.0,1976.0,Graduation,Married,74068.0,0.0,0.0,19/3/20,14.0,783.0,30.0,537.0,140.0,76.0,15.0,1.0,4.0,10.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,6431.0,1964.0,PhD,Married,45759.0,1.0,1.0,23/2/20,13.0,42.0,1.0,18.0,3.0,0.0,4.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,9733.0,1978.0,Basic,Together,24882.0,1.0,0.0,9/9/19,52.0,1.0,4.0,10.0,29.0,0.0,36.0,1.0,1.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
191,5602.0,1989.0,PhD,Together,66973.0,0.0,0.0,17/5/20,98.0,466.0,22.0,432.0,147.0,113.0,102.0,1.0,8.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,1324.0,1988.0,Graduation,Married,38872.0,1.0,0.0,30/5/20,93.0,23.0,3.0,21.0,3.0,19.0,22.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,326.0,1973.0,Graduation,Married,51148.0,1.0,1.0,18/2/20,38.0,235.0,6.0,45.0,8.0,9.0,12.0,4.0,5.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,7224.0,1977.0,Graduation,Married,31353.0,1.0,1.0,29/12/20,24.0,10.0,0.0,10.0,3.0,1.0,7.0,2.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,6999.0,1980.0,Master,Married,69661.0,0.0,0.0,13/5/21,80.0,656.0,16.0,106.0,32.0,16.0,8.0,1.0,7.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,9938.0,1954.0,Graduation,Married,80067.0,0.0,0.0,19/9/20,82.0,519.0,17.0,813.0,27.0,173.0,51.0,1.0,4.0,6.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
198,6422.0,1954.0,Graduation,Married,86718.0,0.0,0.0,17/1/20,20.0,344.0,189.0,482.0,50.0,33.0,172.0,1.0,5.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,3182.0,1973.0,PhD,Single,46854.0,1.0,1.0,31/3/21,81.0,96.0,1.0,79.0,7.0,1.0,79.0,6.0,5.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
200,7300.0,1952.0,Graduation,Divorced,69142.0,0.0,1.0,29/6/21,50.0,448.0,4.0,34.0,6.0,4.0,39.0,3.0,8.0,1.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
201,10424.0,1968.0,Graduation,Single,75922.0,0.0,0.0,9/12/20,60.0,265.0,138.0,553.0,224.0,23.0,92.0,1.0,4.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,8727.0,1978.0,Graduation,Divorced,63693.0,0.0,1.0,14/10/20,63.0,587.0,43.0,337.0,42.0,87.0,54.0,3.0,11.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,2798.0,1977.0,PhD,Together,102160.0,0.0,0.0,2/11/19,54.0,763.0,29.0,138.0,76.0,176.0,58.0,0.0,7.0,9.0,10.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
204,1030.0,1965.0,PhD,Single,40637.0,1.0,1.0,17/7/20,72.0,22.0,0.0,13.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,624.0,1984.0,Master,Single,18890.0,0.0,0.0,10/11/19,5.0,6.0,4.0,1.0,7.0,2.0,15.0,1.0,0.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
206,5176.0,1988.0,Graduation,Together,29604.0,1.0,0.0,8/12/20,88.0,7.0,6.0,13.0,7.0,6.0,14.0,1.0,1.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
207,5552.0,1963.0,Master,Divorced,48721.0,1.0,1.0,13/5/20,50.0,81.0,18.0,113.0,47.0,13.0,21.0,6.0,4.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,868.0,1966.0,Graduation,Married,44794.0,0.0,1.0,8/6/21,99.0,54.0,0.0,7.0,0.0,0.0,4.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,380.0,1954.0,Graduation,Divorced,64497.0,0.0,1.0,10/9/19,17.0,1170.0,48.0,320.0,42.0,32.0,192.0,5.0,11.0,4.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
210,2677.0,1956.0,Graduation,Together,46097.0,0.0,1.0,31/3/20,11.0,72.0,24.0,68.0,65.0,4.0,8.0,5.0,3.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,6521.0,1954.0,Graduation,Together,77972.0,0.0,0.0,18/3/21,18.0,613.0,22.0,319.0,33.0,102.0,12.0,1.0,4.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,6927.0,1968.0,PhD,Married,44377.0,1.0,1.0,5/10/19,70.0,224.0,0.0,30.0,0.0,0.0,10.0,8.0,5.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,2877.0,1974.0,Master,Together,46014.0,1.0,1.0,21/1/20,21.0,410.0,0.0,59.0,19.0,9.0,44.0,10.0,7.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0.0,1985.0,Graduation,Married,70951.0,0.0,0.0,4/5/20,66.0,239.0,10.0,554.0,254.0,87.0,54.0,1.0,3.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,1584.0,1977.0,Graduation,Married,41443.0,1.0,0.0,1/4/21,79.0,171.0,7.0,171.0,25.0,19.0,89.0,6.0,8.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,7264.0,1978.0,2n Cycle,Single,52195.0,2.0,1.0,12/5/21,2.0,12.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,6274.0,1948.0,Master,Married,83790.0,0.0,0.0,15/11/20,81.0,1076.0,16.0,417.0,42.0,48.0,16.0,1.0,8.0,10.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
218,1377.0,1954.0,Master,Widow,44551.0,0.0,1.0,31/8/20,24.0,182.0,4.0,33.0,0.0,0.0,66.0,2.0,4.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,454.0,1980.0,Graduation,Together,69508.0,1.0,0.0,14/11/19,48.0,824.0,32.0,162.0,42.0,32.0,43.0,2.0,11.0,4.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,1755.0,1988.0,2n Cycle,Together,45204.0,1.0,0.0,11/4/21,93.0,30.0,11.0,25.0,29.0,1.0,18.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,2075.0,1969.0,Graduation,Married,72460.0,0.0,0.0,14/11/20,56.0,377.0,10.0,540.0,80.0,30.0,10.0,1.0,3.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,4785.0,1970.0,PhD,Together,77622.0,0.0,2.0,14/4/21,3.0,520.0,7.0,154.0,19.0,0.0,14.0,2.0,6.0,3.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,9076.0,1980.0,PhD,Married,30732.0,1.0,0.0,5/1/20,44.0,155.0,1.0,25.0,0.0,1.0,3.0,4.0,4.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,7079.0,1962.0,Graduation,Divorced,63887.0,0.0,1.0,8/9/19,38.0,897.0,23.0,207.0,15.0,11.0,92.0,5.0,9.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,4653.0,1978.0,Graduation,Together,42011.0,1.0,0.0,26/3/20,46.0,131.0,0.0,16.0,2.0,1.0,39.0,4.0,3.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,7375.0,1976.0,Graduation,Together,51369.0,0.0,1.0,25/10/19,84.0,297.0,7.0,79.0,0.0,11.0,182.0,2.0,8.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,709.0,1952.0,Graduation,Divorced,51537.0,0.0,1.0,9/12/19,27.0,787.0,20.0,204.0,0.0,0.0,92.0,3.0,2.0,2.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,460.0,1972.0,PhD,Married,79930.0,0.0,0.0,8/8/19,72.0,792.0,86.0,740.0,67.0,51.0,17.0,1.0,3.0,5.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,3726.0,1986.0,PhD,Together,34320.0,1.0,0.0,16/2/21,66.0,4.0,1.0,9.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,6798.0,1966.0,Graduation,Single,37070.0,1.0,1.0,20/3/20,30.0,231.0,7.0,137.0,4.0,15.0,39.0,9.0,5.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
231,5341.0,1962.0,2n Cycle,Divorced,81975.0,0.0,1.0,5/1/20,2.0,983.0,76.0,184.0,180.0,138.0,27.0,1.0,6.0,3.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
232,1606.0,1971.0,Graduation,Together,38590.0,1.0,0.0,15/5/20,65.0,3.0,1.0,8.0,4.0,3.0,3.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,9617.0,1951.0,Graduation,Single,15033.0,0.0,0.0,16/4/21,37.0,0.0,4.0,5.0,6.0,0.0,4.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,3233.0,1965.0,PhD,Married,62745.0,0.0,1.0,23/3/20,89.0,562.0,21.0,464.0,28.0,10.0,32.0,3.0,7.0,8.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,89.0,1975.0,2n Cycle,Married,22212.0,1.0,0.0,9/12/20,49.0,5.0,9.0,20.0,6.0,8.0,21.0,2.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2936.0,1982.0,Master,Together,23661.0,1.0,0.0,4/12/20,46.0,18.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,9449.0,1958.0,PhD,Single,79761.0,0.0,1.0,4/10/20,32.0,415.0,5.0,124.0,15.0,35.0,11.0,1.0,5.0,2.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,7297.0,1973.0,Graduation,Single,7500.0,1.0,0.0,26/12/20,54.0,5.0,3.0,10.0,12.0,7.0,20.0,4.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,313.0,1968.0,Graduation,Widow,73455.0,0.0,0.0,28/10/20,98.0,901.0,61.0,757.0,186.0,163.0,20.0,1.0,6.0,5.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
241,9940.0,1958.0,Graduation,Together,64961.0,0.0,1.0,23/12/19,97.0,382.0,114.0,276.0,75.0,124.0,38.0,2.0,6.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,10735.0,1971.0,Graduation,Single,22804.0,1.0,0.0,31/7/20,75.0,14.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,9529.0,1990.0,Graduation,Married,73687.0,0.0,0.0,28/11/20,8.0,559.0,153.0,503.0,218.0,13.0,181.0,1.0,3.0,9.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
244,6439.0,1958.0,Graduation,Married,61074.0,0.0,1.0,17/8/19,37.0,789.0,0.0,133.0,0.0,28.0,152.0,7.0,11.0,5.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,7411.0,1964.0,PhD,Married,31686.0,1.0,1.0,5/6/21,31.0,11.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,2176.0,1972.0,Graduation,Married,80134.0,1.0,0.0,20/5/20,40.0,1218.0,16.0,272.0,104.0,0.0,80.0,2.0,5.0,3.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
247,9265.0,1953.0,Graduation,Married,75027.0,0.0,1.0,9/1/20,74.0,925.0,64.0,179.0,133.0,12.0,77.0,2.0,9.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,8867.0,1988.0,PhD,Married,67546.0,0.0,0.0,31/8/19,90.0,864.0,134.0,768.0,150.0,38.0,172.0,1.0,4.0,10.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,8932.0,1969.0,Master,Together,65176.0,0.0,1.0,29/10/19,57.0,960.0,28.0,183.0,220.0,70.0,70.0,4.0,9.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
